序號,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,geometry,precise_location,distance_to_mainland,distance_to_nearest_land,nearest_land_type
5591,新北市蘆洲區,樓厝里,集賢路221巷11號,121.4837,25.0857,重陽市民活動中心,樓厝里、信義里、玉清里、復興里,58,"水災,震災,土石流,海嘯",沈明輝,22811484-119,是,否,是,POINT (121.4837 25.0857),sea,152.47821486291065,22.94815291052662,mainland
5592,臺北市內湖區,,內湖區文湖街15號,121.5601,25.0858,文湖國小,西康里、西安里,30,"水災,震災",盧俊吉,26583515#1071,是,否,是,POINT (121.5601 25.0858),sea,155.6770013895759,28.16337669899184,mainland
5593,臺北市內湖區,,內湖區環山路1段27號,121.5657,25.0858,西湖國中,西湖里、西安里,106,"水災,震災",藍瑋煥,27991817#310,是,否,是,POINT (121.5657 25.0858),sea,155.9262846980266,28.54500218435279,mainland
5594,臺北市士林區,,士林區福港街205號,121.5178,25.0862,百齡國小,福中里、前港里、百?里,137,"水災,震災",王正通,02-28817683#850,是,否,否,POINT (121.5178 25.0862),sea,153.90330248854295,25.315788574806195,mainland
5595,基隆市七堵區,泰安里,泰和街57號,121.7114,25.0864,泰安里民活動中心,泰安里,42,"水災,震災,土石流,海嘯",詹仁豪,02-24522539,是,否,是,POINT (121.7114 25.0864),sea,163.17056330515004,38.52665040222232,mainland
5596,新北市三重區,富貴里,三重區集賢路89號,121.4931,25.0865,五華國民小學,富貴里、富福里、碧華里　,327,"水災,震災,土石流,海嘯",許明枝,02-29862345#493,是,是,否,POINT (121.4931 25.0865),sea,152.9316517437119,23.65883302357121,mainland
5597,新北市蘆洲區,保和里,三民路96號,121.4723,25.0866,三民高中,保佑里、水湳里、鷺江里、保和里、信義里、水河里、仁愛里、忠孝里、福安里,5011,"水災,震災,土石流,海嘯",沈明輝,02-22811484-119,是,是,否,POINT (121.4723 25.0866),sea,152.13103167615097,22.250128744701218,mainland
5598,臺北市士林區,,士林區承德路4段177號,121.523,25.087,百齡高中,義信里、仁勇里、承德里,300,"水災,震災",邱彩君,28831568#307,是,否,否,POINT (121.523 25.087),sea,154.20205335208712,25.740249573830006,mainland
5599,新北市蘆洲區,中原里,中正路265號,121.4664,25.0871,蘆洲國中,中原里、保佑里、光明里、永德里,2520,土石流,沈明輝,02-22811484-119,是,是,否,POINT (121.4664 25.0871),sea,151.95877175658495,21.891868084973826,mainland
5600,新北市三重區,富貴里,三重區重新路五段656號,121.4899,25.0874,新北市立新北高中,五常里、五福里、仁忠里、慈化里、慈祐里、五華里、富貴里、富福里、碧華里、五順里、富華里　,4475,"水災,震災,土石流,海嘯",許明枝,02-29862345#493,是,是,否,POINT (121.4899 25.0874),sea,152.89825011153664,23.51961760416693,mainland
5601,桃園市蘆竹區,山腳里,海山路319號,121.278634,25.088009,山腳國中,山腳里、外社里、坑子里,500,"水災,震災",趙文峰,03-3520000ext.176,是,是,是,POINT (121.278634 25.088009),sea,146.27610533968226,9.17574670502127,mainland
5602,臺北市內湖區,,內湖區大湖山莊街170號,121.6003,25.0881,大湖國小,秀湖里、大湖里,175,"水災,震災",余文玲,27915870#51,是,否,是,POINT (121.6003 25.0881),sea,157.74352508328212,31.104424125714342,mainland
5603,基隆市七堵區,百福里,實踐路263號,121.695,25.0881,百福里民活動中心,百福里,40,"水災,震災,土石流,海嘯",何孟翰,02-24519577,是,否,是,POINT (121.695 25.0881),sea,162.4634545422751,37.55798367279834,mainland
5604,新北市瑞芳區,猴硐里,瑞芳區九芎橋路69-1號,121.8296,25.0889,猴硐國小,弓橋里 猴峒里 光復里 碩仁李,101,"水災,震災,土石流,海嘯",賴佩珊,24960450-102,是,是,否,POINT (121.8296 25.0889),sea,170.1416519779032,46.8007192799826,mainland
5605,新北市蘆洲區,正義里,光榮路99號,121.4639,25.0893,忠義國小,正義里、中原里、南港里、保新里,1106,"震災,土石流,海嘯",沈明輝,02-22811484-119,是,是,否,POINT (121.4639 25.0893),sea,152.09421146677468,21.914259376207067,mainland
5606,新北市汐止區,拱北里,汐萬路二段279號,121.645595,25.089404,北港國小,拱北里、烘內里、鄉長里、八連里、湖興里、江北里,1307,"水災,震災,土石流,海嘯",宋怡穎,02-26411111#120,是,是,否,POINT (121.645595 25.089404),sea,160.06167589972398,34.305414972962325,mainland
5607,臺北市士林區,三玉里,忠誠路二段77號,121.5029,25.0898,天母棒球場,芝山里、岩山里、名山里、聖山里、東山里、忠誠里、德行里、德華里、蘭雅里、蘭興里、三玉里、天福里、天祿里、天壽里、天和里、天山里、天玉里、天母里,150,震災,盧春安,02-25702330#6534,是,否,否,POINT (121.5029 25.0898),sea,153.66555722233252,24.615817340177525,mainland
5608,臺北市士林區,福德里,士商路1號,121.5029,25.0898,臺北市士林運動中心,福德里、仁勇里、義信里、福林里、福志里、舊佳里、福佳港、後港里、福中里、前港里、百齡里、承德里、福華里、明勝里,171,震災,田佳泓,2570-2330轉6428,是,否,否,POINT (121.5029 25.0898),sea,153.66555722233252,24.615817340177525,mainland
5609,臺北市士林區,,臺北市士林區延平北路6段308號,121.5029,25.0898,社子國小,富洲里、社新里、社園里、社子里、永倫里、福安里、福順里、富光里、葫蘆里、葫東里,192,"水災,震災",羅泰興,28126195#830,是,否,否,POINT (121.5029 25.0898),sea,153.66555722233252,24.615817340177525,mainland
5610,新北市蘆洲區,正義里,長樂路235號,121.4618,25.0903,鷺江國中,正義里、南港里、永樂里、保新里,659,"水災,震災,土石流,海嘯",沈明輝,02-22811484-119,是,是,是,POINT (121.4618 25.0903),sea,152.1199551634496,21.858767915325394,mainland
5611,新北市五股區,成泰里,御史路1巷59號,121.440224,25.090383,公民會館,觀音里、五龍里、陸一里、民義里、成泰里、福德里,182,"水災,震災,土石流,海嘯",黃駿逸,02-22916051#113,是,否,是,POINT (121.440224 25.090383),sea,151.3384541814592,20.395691740135394,mainland
5612,新北市蘆洲區,永樂里,永平街1號4樓,121.4592,25.0904,永平市民活動中心,正義里、南港里、永樂里、永康里、成功里,151,"水災,震災,土石流,海嘯",沈明輝,02-22811484-119,是,否,否,POINT (121.4592 25.0904),sea,152.03340610799947,21.690346463877777,mainland
5613,基隆市七堵區,六堵里,工建路104巷17-1號-2號,121.7015,25.0908,六堵里民活動中心,六堵里,48,"水災,震災,土石流,海嘯",廖國勳,02-24514632,是,否,是,POINT (121.7015 25.0908),sea,163.07055636039865,38.2375106849973,mainland
5614,新北市蘆洲區,水湳里,民族路488號,121.471,25.0915,仁愛國小,水湳里、復興里、水河里、仁愛里、保新里、忠孝里,584,土石流,沈明輝,02-22811484-119,是,是,否,POINT (121.471 25.0915),sea,152.59223130044995,22.5908657852019,mainland
5615,臺北市士林區,,士林區中正路510號,121.5172,25.0918,陽明高中,後港里,110,"水災,震災",陳佑昌,02-28316675#140,是,否,否,POINT (121.5172 25.0918),sea,154.4553365496964,25.7655614682676,mainland
5616,基隆市七堵區,友一里,華新一路59-1號,121.6688,25.0921,友一里民活動中心,友一里,40,"水災,震災,土石流,海嘯",蕭雪,02-24517883,是,否,是,POINT (121.6688 25.0921),sea,161.49702191634992,36.12299396508994,mainland
5617,新北市蘆洲區,水湳里,民族路426巷17號,121.4731,25.0927,水湳市民活動中心,水湳里、復興里、水河里、忠孝里,34,"水災,震災,土石流,海嘯",沈明輝,02-22811484-119,是,否,是,POINT (121.4731 25.0927),sea,152.79733212625155,22.83911705756673,mainland
5618,臺北市士林區,福德里,臺北市士林區大東路165號,121.5251,25.0928,士林國小,仁勇里、義信里、福林里、福德里、福志里、舊佳里、福佳港、後港里、福中里、前港里、百齡里、承德里、福華里、明勝里,225,"水災,震災",何志宏,02-28812231#231,是,否,否,POINT (121.5251 25.0928),sea,154.88624552829063,26.39154408838718,mainland
5619,臺北市士林區,,士林區中正路345號,121.5226,25.0943,士林國中,福德里,39,"水災,震災",姚興南,02-88613411#500,是,否,否,POINT (121.5226 25.0943),sea,154.93640877227648,26.35260271233011,mainland
5620,新北市五股區,成功里,西雲路163號,121.4461,25.0944,成功市民活動中心,成州里、成功里、成德里、六福里、成泰里,100,"水災,震災,土石流,海嘯",黃駿逸,02-22916051分#113,是,否,是,POINT (121.4461 25.0944),sea,151.97179283988856,21.148087802281328,mainland
5621,桃園市蘆竹區,山腳里,大古山廣場,121.28829,25.09457695,大古山停車場,山腳區,200,"水災,震災,土石流,海嘯",趙文峰,3241793,否,是,是,POINT (121.28829 25.09457695),sea,147.2179991597564,10.409249352105883,mainland
5622,基隆市七堵區,長興里,東新街22號,121.7173,25.0949,基隆高級商工職業學校,長興里,146,"水災,震災,土石流,海嘯",陳明印,02-24566171,是,否,是,POINT (121.7173 25.0949),sea,164.31319539616973,39.673473927107416,mainland
5623,臺北市士林區,,士林區士商路150號,121.5163,25.095,士林高商,後港里、福佳里,54,"水災,震災",何杉友,02-28313114#401,是,否,否,POINT (121.5163 25.095),sea,154.74812080115854,25.984606708589403,mainland
5624,基隆市七堵區,長興里,東新街25號,121.718,25.095,長興里民活動中心,長興里,52,"水災,震災,土石流,海嘯",姚琴富,02-24563563,是,否,是,POINT (121.718 25.095),sea,164.3605677436045,39.72993892239101,mainland
5625,臺北市士林區,福林里,臺北市士林區福林路60號,121.5303,25.0951,士林官邸公園,全區,1362,震災,陳昆陽,28812512#21,否,是,是,POINT (121.5303 25.0951),sea,155.34060761468615,26.947432231604154,mainland
5626,基隆市暖暖區,暖西里,東勢街26巷69號,121.738,25.0951,暖西里民活動中心,暖西里,96,"水災,震災,土石流,海嘯",周明信,02-24581888,是,否,是,POINT (121.738 25.0951),sea,165.45807629490295,41.10164889400671,mainland
5627,基隆市暖暖區,碇祥里,碇內街100號,121.7538,25.0955,碇祥里民活動中心,碇祥里,85,"水災,震災,土石流,海嘯",林義忠,02-24574591,是,否,是,POINT (121.7538 25.0955),sea,166.37173412418946,42.21342518044082,mainland
5628,基隆市暖暖區,碇內里,暖碇路15巷136號,121.7538,25.0958,碇內里民活動中心,碇內里,32,"水災,震災,土石流,海嘯",林錦隆,02-24576802,是,否,是,POINT (121.7538 25.0958),sea,166.400517239821,42.23971060927939,mainland
5629,基隆市暖暖區,碇內里,源遠路152巷75號,121.7495,25.0961,碇內國中,碇內里 碇何里 碇安里 碇祥里,229,"水災,震災,土石流,海嘯",葉士如,02-24586105#31,是,否,是,POINT (121.7495 25.0961),sea,166.18985315794683,41.972962183287244,mainland
5630,基隆市暖暖區,暖暖里,暖暖街281巷58號,121.7354,25.0971,暖暖里民活動中心,暖暖里,60,"水災,震災,土石流,海嘯",陳建興,02-24574808,是,否,是,POINT (121.7354 25.0971),sea,165.50846571692333,41.099701825203994,mainland
5631,基隆市七堵區,永平里,明德一路184號2-4樓,121.7136,25.0978,七堵國小活動中心,富民里永平里永安里,150,"水災,震災,土石流,海嘯",總務主任黃青峰,02-24567116,是,否,是,POINT (121.7136 25.0978),sea,164.39657613770413,39.67542099591066,mainland
5632,新北市五股區,成州里,西雲路267號,121.4494,25.0981,成州市民活動中心,集福里、成州里、成功里、成德里、六福里、集賢里、成泰里,75,"水災,震災,土石流,海嘯",黃駿逸,02-22916051#113,是,否,是,POINT (121.4494 25.0981),sea,152.47958005703552,21.69716120468789,mainland
5633,基隆市七堵區,正光里,光明路21號6樓,121.7166,25.0983,七堵行政大樓6樓,正光里.正明里,200,"水災,震災,土石流,海嘯",謝振和,02-24566171101,是,否,是,POINT (121.7166 25.0983),sea,164.60586867560315,39.923672268275425,mainland
5634,臺北市士林區,福志里,士林區福志路75號,121.5297,25.0987,福林國小,福志里、舊佳里,142,"水災,震災",劉順海,02-28316293#204,是,否,否,POINT (121.5297 25.0987),sea,155.6853164989559,27.221968932808416,mainland
5635,基隆市七堵區,永平里,崇智街13-1號,121.7134,25.0995,永平里民活動中心,永平里永安里,90,"水災,震災,土石流,海嘯",林東漢,02-24566659,是,否,是,POINT (121.7134 25.0995),sea,164.55126890732208,39.81074227770906,mainland
5636,臺北市士林區,,士林區文林路615巷20號,121.5209,25.0996,文昌國小,德華里,75,"水災,震災",陳佩雯,02-28365411#130,是,否,否,POINT (121.5209 25.0996),sea,155.41177229338166,26.70112802804222,mainland
5637,臺北市士林區,福安里,延平北路7段189號,121.491108,25.099607,地藏禪寺,福安里、富洲里,100,,釋覺光師父,02-28100237,是,否,否,POINT (121.491108 25.099607),sea,154.2127367173483,24.671493772595255,mainland
5638,新北市五股區,成功里,成泰路3段493號,121.4505,25.0998,成州國民小學,集福里、觀音里、成州里、成功里、五龍里、陸一里、成德里、六福里、集賢里,398,"水災,震災,土石流,海嘯",黃駿逸,02-22916051#113,是,是,是,POINT (121.4505 25.0998),sea,152.69785068261433,21.92107411701749,mainland
5639,基隆市暖暖區,碇安里,源遠路277巷23號,121.7555,25.0998,碇安里民活動中心,碇安里,64,"水災,震災,土石流,海嘯",余冠龍,02-24577135,是,否,是,POINT (121.7555 25.0998),sea,166.87919892272342,42.70603358756452,mainland
5640,桃園市大園區,沙崙里,12鄰41-3號,121.222571,25.101094,沙崙社區活動中心,沙崙里,250,水災,林金和,03-3836396,是,是,否,POINT (121.222571 25.101094),sea,146.51930401476625,6.501681352547607,mainland
5641,基隆市七堵區,八德里,大華一路57巷43-4號,121.7166,25.1011,八德土地公廟,八德里,12,"水災,震災,土石流,海嘯",余文財,02-24564002,是,否,是,POINT (121.7166 25.1011),sea,164.87804033033,40.16900293743604,mainland
5642,新北市林口區,湖北里,林口區湖北里後湖17之6號,121.3847,25.1013,湖北市民活動中心,湖北里、太平里、嘉寶里、頂福里,73,"水災,震災,土石流,海嘯",黃德源,02-26033111#608,是,是,否,POINT (121.3847 25.1013),sea,150.62400534237523,17.56840180821971,mainland
5643,基隆市暖暖區,暖同里,暖暖街16巷41號,121.7373,25.1015,暖同里民活動中心,暖同里,64,"水災,震災,土石流,海嘯",李傳河,02-24573552,是,否,是,POINT (121.7373 25.1015),sea,166.03735822500946,41.614701523561344,mainland
5644,基隆市七堵區,自強里,自強路1號,121.7122,25.1022,自強里民活動中心,自強里,44,"水災,震災,土石流,海嘯",張仁化,02-24569686,是,否,是,POINT (121.7122 25.1022),sea,164.75009041357126,39.965534247536816,mainland
5645,桃園市蘆竹區,海湖里,海湖東路191巷15號,121.26754,25.10233,海湖國小,海湖里、坑口里,450,"水災,震災",趙文峰,03-3520000ext.176,是,是,是,POINT (121.26754 25.10233),sea,147.57745679079989,9.674498114218203,mainland
5646,臺北市士林區,,士林區至誠路1段62巷70號,121.5352,25.1027,雨聲國小,岩山里,46,"水災,震災",徐慧娟,28311004轉231,是,否,否,POINT (121.5352 25.1027),sea,156.32750446396173,27.94725206187402,mainland
5647,臺北市士林區,,士林區延平北路7段250號,121.4874,25.1033,福安國中,福安里,30,"水災,震災",胡智為,02-28108766#140,是,否,否,POINT (121.4874 25.1033),sea,154.45161001961077,24.742376812363382,mainland
5648,臺北市士林區,臨溪里,臺北市士林區至善路2段360號,121.5555,25.1035,至善國中,臨溪里、翠山里、平等里,170,"水災,震災",林威鎮,02-2841#1350#40,是,否,否,POINT (121.5555 25.1035),sea,157.27930344613026,29.40073892320979,mainland
5649,桃園市大園區,竹圍里,2鄰竹圍街3號,121.244253,25.103671,竹圍國小,竹圍里、海口里,700,"水災,震災",呂昌澤組長,03-3835079#520,是,是,否,POINT (121.244253 25.103671),sea,147.22540576260667,8.205045288698814,mainland
5650,新北市瑞芳區,吉慶里,瑞芳區大埔路95號,121.7628,25.1037,吉慶國小,吉安里 吉慶里 上天里,403,"水災,震災,土石流,海嘯",張賢順,24576405-614,是,是,否,POINT (121.7628 25.1037),sea,167.66135830038462,43.54522024159806,mainland
5651,臺北市北投區,,北投區文林北路77號,121.5165,25.1045,中正高中,建民里,109,"水災,震災",杜慶進,02-28234811#500,是,否,否,POINT (121.5165 25.1045),sea,155.73630306547008,26.830608103432493,mainland
5652,桃園市大園區,竹圍里,8鄰竹圍街90-6號,121.241682,25.104511,竹圍社區活動中心,竹圍里,160,水災,徐德耀,952343988,是,否,否,POINT (121.241682 25.104511),sea,147.26479804188293,8.103437503221278,mainland
5653,基隆市暖暖區,過港里,過港路54號,121.7383,25.1049,過港里民活動中心,過港里,60,"水災,震災,土石流,海嘯",陳清池,02-24581566,是,否,否,POINT (121.7383 25.1049),sea,166.4204643032218,41.98075045849861,mainland
5654,新北市貢寮區,和美里,佛祖廟西靈岩寺,121.921149,25.105105,佛祖廟西靈岩寺,和美里,62,海嘯,吳金發、吳珮羽,02-24903410、02-24991601#255,否,是,否,POINT (121.921149 25.105105),sea,177.31583957008877,54.45939759191051,mainland
5655,臺北市士林區,,士林區忠義街1號,121.5299,25.1053,雨農國小,名山里、聖山里、忠誠里,124,"水災,震災",鄭銘毅,2832-9700#101,是,否,否,POINT (121.5299 25.1053),sea,156.37225608815632,27.81387784887773,mainland
5656,新北市瑞芳區,爪?里,三爪子坑路279-2號,121.8135,25.1056,爪峰里活動中心,新峰里 爪峰里,162,"水災,震災,土石流,海嘯",黃茂峻,24977059,否,否,否,POINT (121.8135 25.1056),sea,170.75154244928518,47.16676821492098,mainland
5657,臺北市士林區,,臺北市士林區延平北路8段135號,121.4824,25.1058,富安國小,富洲里,50,"水災,震災",張凱惠,02-28103192#631,是,否,否,POINT (121.4824 25.1058),sea,154.5183552572312,24.62068501218465,mainland
5658,臺北市北投區,,北投區文林北路155號,121.5147,25.1059,文林國小,文林里、建民里,300,"水災,震災",范揚紹,02-28234212#400,是,否,否,POINT (121.5147 25.1059),sea,155.80742658455014,26.83060810343298,mainland
5659,臺北市士林區,,士林區中社路2段66號,121.5638,25.1061,雙溪國小,翠山里,30,"水災,震災",陳淑惠,02-28411038#25,是,否,否,POINT (121.5638 25.1061),sea,157.90769840527102,30.194169460376365,mainland
5660,新北市瑞芳區,傑魚里,傑魚坑路245巷2-1號2樓,121.788,25.1065,傑魚市民活動中心,傑魚里,231,"水災,震災,土石流",潘天賜,24975222,否,否,否,POINT (121.788 25.1065),sea,169.3572746776764,45.507865594882475,mainland
5661,新北市瑞芳區,福住里,佛堂巷7號,121.841768,25.106736,福住市民活動中心,福住里,53,"水災,土石流",劉建男,24972250-1104,是,否,否,POINT (121.841768 25.106736),sea,172.53743522849174,49.19269330429848,mainland
5662,新北市瑞芳區,新山里,金光路241號之1,121.8515,25.107,新山里活動中心,新山里,41,土石流,李仁林,24961399,否,否,否,POINT (121.8515 25.107),sea,173.14937106801742,49.87903505730698,mainland
5663,新北市瑞芳區,永慶里,瑞芳區崙頂路145號,121.8434,25.1071,九份國小,基山里 崇文里 永慶里 福助里 頌德里,172,"水災,震災,土石流,海嘯",盧瑩甄,24972263-22,是,是,否,POINT (121.8434 25.1071),sea,172.66955245314676,49.33580286130865,mainland
5664,基隆市七堵區,友二里,華新二路21號,121.6655,25.1073,復興國小,友二里,35,"水災,震災,土石流,海嘯",楊啟珊,02-24515601轉30,是,否,是,POINT (121.6655 25.1073),sea,162.83074014552608,37.229902579516086,mainland
5665,臺北市北投區,,北投區明德路50號,121.5183,25.1075,明德國中,石牌里,88,"水災,震災",林麗枝,28232539-601,是,否,否,POINT (121.5183 25.1075),sea,156.11948320417918,27.2161277263993,mainland
5666,新北市瑞芳區,新峰里,瑞芳區三爪子坑路1號,121.8145,25.1075,瑞芳國中,新峰里 爪峰里,1826,"水災,震災,土石流,海嘯",吳紹洪,24972145-230,是,是,否,POINT (121.8145 25.1075),sea,170.98924014832028,47.40139000566539,mainland
5667,新北市瑞芳區,龍興里,明燈路3段2號,121.809092,25.107577,瑞龍市民活動中心,瑞芳區,580,"水災,土石流",潘信秀,24972250-1202,是,否,否,POINT (121.809092 25.107577),sea,170.67987017899105,47.03959541606223,mainland
5668,基隆市暖暖區,八堵里,源遠路20號,121.7329,25.1077,基隆高中,暖西里 暖東里 暖暖里 暖同里 八堵里 八中里 八西里 八南里,347,"水災,震災,土石流,海嘯",林永隆,02-24582052#240,是,否,是,POINT (121.7329 25.1077),sea,166.39717114692795,41.858085123918755,mainland
5669,新北市五股區,觀音里,凌雲路三段17之2號,121.43072,25.107778,觀音市民活動中心,觀音里、集賢里,149,"水災,震災,土石流,海嘯",黃駿逸,02-22916051#113,是,否,是,POINT (121.43072 25.107778),sea,152.8338606338349,21.272135555711092,mainland
5670,新北市瑞芳區,龍潭里,瑞芳區中山路2號,121.8039,25.1079,瑞芳國小,龍潭里 龍川里 龍興里 龍安里 東和里,447,"水災,震災,土石流,海嘯",將明淵,2491-2508,是,是,是,POINT (121.8039 25.1079),sea,170.4078716961748,46.7140747182554,mainland
5671,新北市林口區,嘉寶里,22號,121.3393,25.1083,嘉寶國小,嘉寶里、下福里,425,"水災,震災,海嘯",呂新立,26052716#830,是,是,否,POINT (121.3393 25.1083),sea,150.02558053538712,15.087836153374118,mainland
5672,臺北市士林區,,士林區磺溪57號,121.5231,25.1084,蘭雅國小,蘭興里、蘭雅里,30,"水災,震災",邱建華,02-28366052#206,是,否,否,POINT (121.5231 25.1084),sea,156.4093658275295,27.62209157179597,mainland
5673,基隆市暖暖區,八南里,源遠路27號,121.7324,25.1086,八南里民活動中心,八南里,66,"水災,震災,土石流,海嘯",陳碧琴,02-24562205,是,否,是,POINT (121.7324 25.1086),sea,166.45721214209948,41.90286770638423,mainland
5674,桃園市大園區,海口里,4鄰87-1號2樓,121.241381,25.108652,海口社區活動中心,海口里,350,水災,呂定麟,03-3933389,是,是,否,POINT (121.241381 25.108652),sea,147.71071767542477,8.445751669452893,mainland
5675,新北市瑞芳區,龍鎮里,瑞芳區逢甲路82號,121.8095,25.1088,瑞芳區公所,龍鎮里 龍潭里 龍興里 龍山里 龍安里,115,"水災,震災,土石流,海嘯",張宗慈,02-24972250-1206,是,否,是,POINT (121.8095 25.1088),sea,170.81914350707282,47.17455649013206,mainland
5676,基隆市暖暖區,八中里,金華街204號,121.7296,25.1096,八中里民活動中心,八中里,42,"水災,震災,土石流,海嘯",俞偉明,02-24568920,是,否,是,POINT (121.7296 25.1096),sea,166.40259935085172,41.79967305983312,mainland
5677,基隆市七堵區,瑪南里,大成街1號,121.6899,25.1099,瑪陵國小活動中心,瑪南里,46,"水災,震災,土石流,海嘯",詹麗娟,02-24565663轉80,是,否,是,POINT (121.6899 25.1099),sea,164.3324923635611,39.120506387094785,mainland
5678,臺北市士林區,,臺北市士林區德行東路285號,121.5364,25.1104,芝山國小,岩山里、名山里、聖山里、芝山里、東山里、忠誠里、德行里、德華里、蘭雅里、蘭興里、三玉里、天福里、天祿里、天壽里、天和里、天山里、天玉里、天母里、,40,"水災,震災",董建成,02-28316115#240,是,否,否,POINT (121.5364 25.1104),sea,157.16883187044414,28.703688291785557,mainland
5679,新北市瑞芳區,龍山里,瑞芳區瑞芳街60號,121.8036,25.1104,瑞芳高工,龍安里 龍山里,1360,"水災,震災,土石流,海嘯",陳政典,24972516-201,是,是,否,POINT (121.8036 25.1104),sea,170.6269355040991,46.91267573614737,mainland
5680,臺北市士林區,,士林區忠誠路2段51號,121.531,25.1106,蘭雅國中,三玉里、蘭雅里,130,"水災,震災",徐安國,02-28329377#500,是,否,否,POINT (121.531 25.1106),sea,156.96331618744586,28.35321590727111,mainland
5681,基隆市暖暖區,八西里,八堵路35-2號,121.7361,25.1106,八西里民活動中心,八西里,10,"水災,震災,土石流,海嘯",蘇欽榮,02-24573066,是,否,是,POINT (121.7361 25.1106),sea,166.85170463009933,42.330249308612224,mainland
5682,新北市瑞芳區,銅山里,瑞芳區祈堂路53號,121.86,25.1107,勸濟堂,金瓜石地區,50,"水災,震災,土石流,海嘯",陳嶽生,24961273,是,否,否,POINT (121.86 25.1107),sea,174.0094320756493,50.78247498183481,mainland
5683,新北市瑞芳區,瓜山里,瑞芳區五號路306號,121.8569,25.1111,瓜山國小,銅山里 新山里 瓜山里 石山里,232,"水災,震災,土石流,海嘯",黃裕斌,24962036-168,是,是,否,POINT (121.8569 25.1111),sea,173.85806441813364,50.60626525517553,mainland
5684,臺北市北投區,,北投區明德路190號,121.5218,25.1121,明德國小,榮華里、裕民里,109,"水災,震災",陳勝福,02-28229651#1122,是,否,否,POINT (121.5218 25.1121),sea,156.73741037049837,27.857686896942358,mainland
5685,新北市貢寮區,和美里,龍洞街1-9號,121.9193,25.1123,和美國小,和美里,117,"水災,震災,土石流,海嘯",黃家裕,02-24909431#18,是,是,否,POINT (121.9193 25.1123),sea,177.8510911222649,54.963805235980566,mainland
5686,新北市貢寮區,和美里,佛祖廟西側高地,121.919336,25.112326,佛祖廟西側高地,和美里,62,海嘯,吳金發、吳珮羽,02-24903410、02-24941601#255,否,是,否,POINT (121.919336 25.112326),sea,177.8557475592234,54.96853661317098,mainland
5687,新北市林口區,下福里,下福10之1號,121.3126,25.1124,興福國小,下福里、瑞平里,735,"水災,震災,土石流,海嘯",廖淑珍,2606-2895#200,是,是,是,POINT (121.3126 25.1124),sea,149.75181587853962,13.627534551228628,mainland
5688,新北市汐止區,長青里,永春一路5號,121.603216,25.112499,翠柏新村安養中心-服務大樓,長青里、烘內里、八連里,203,"水災,震災,土石流,海嘯",宋怡穎,02-26411111#120,是,否,是,POINT (121.603216 25.112499),sea,160.3373067900977,33.44093589518016,mainland
5689,基隆市七堵區,八德里,八德路70號,121.7279,25.1129,八德里民活動中心,八德里,14,"水災,震災,土石流,海嘯",余文財,02-24564002,是,否,是,POINT (121.7279 25.1129),sea,166.63110672146442,41.972962183287784,mainland
5690,臺北市北投區,,臺北市北投區石牌路1段139號,121.5142,25.1149,石牌國中,永明里、吉利里、立賢里、榮光里、裕民里、福興里、吉慶里、洲美里、建民里、文林里、榮華里、振華里、永欣里、東華里、立農里、石牌里、尊賢里,100,"水災,震災",林豐戊,02-28224682#250,是,否,否,POINT (121.5142 25.1149),sea,156.71704926921626,27.585097264541716,mainland
5691,臺北市北投區,,北投區致遠2路80號,121.5117,25.1157,石牌國小,尊賢里、吉利里,112,"水災,震災",高禎禧,02-28227484#331,是,否,否,POINT (121.5117 25.1157),sea,156.6989551496118,27.484823221194656,mainland
5692,臺北市士林區,,士林區天母東路116號,121.5373,25.118,三玉國小,三玉里、天和里,30,"水災,震災",黃瑟雅,02-28751369#717,是,否,否,POINT (121.5373 25.118),sea,157.98756339690144,29.430918489654466,mainland
5693,臺北市士林區,,士林區天母東路120號,121.5381,25.118,天母國中,三玉里天山里,99,"水災,震災",顏靜虹,02-28754864#243,是,否,否,POINT (121.5381 25.118),sea,158.02110678896645,29.48543641613446,mainland
5694,基隆市仁愛區,德厚里,南榮路321號,121.7439,25.1194,南榮國小,龍門里德厚里曲水里英仁里,165,"水災,震災,土石流,海嘯",翁瑞宏,02-24223038,是,否,是,POINT (121.7439 25.1194),sea,168.1275771132442,43.632838337726604,mainland
5695,臺北市北投區,,北投區立農街1段250號,121.5053,25.1195,立農國小,立農里,30,"水災,震災",楊紹齊,02-28210702#300,是,否,否,POINT (121.5053 25.1195),sea,156.83668944841958,27.381628574642882,mainland
5696,臺北市士林區,,士林區天玉街12號,121.5274,25.1197,天母國小,天玉里、天母里,100,"水災,震災",黃偉國,02-28740889,是,否,否,POINT (121.5274 25.1197),sea,157.7512243719523,28.90520991288199,mainland
5697,臺北市士林區,新安里,臺北市士林區新安里仰德大道3段 61 號,121.5529,25.1198,陽明山國小,新安里、陽明里、菁山里、公館里、永福里,50,"水災,震災,土石流",吳正男,28614832#131,是,否,否,POINT (121.5529 25.1198),sea,158.83360952408637,30.6517306290484,mainland
5698,臺北市士林區,溪山里,臺北市士林區至善路三段199號,121.5796,25.1198,溪山國小,溪山里,50,"水災,震災,土石流",李世中,02-28411010#17,是,否,否,POINT (121.5796 25.1198),sea,160.00210883672756,32.471266425322916,mainland
